Starting........V2
Prompt:
The University of Arkansas women's basketball team has started its 2025 / 2026 game season.  Find below an upcoming 
team opponent that they will compete against.
Your job is to predict if the University of Arkansas women's basketball 
team wins the game against the listed opponent.  Also, find below helpful background information, if any, that might 
aid in your decision.

If you predict the University of Arkansas women's basketball team will win, you will answer with 
a Y between two braces like this {Y}
If you predict the University of Arkansas women's basketball team will lose, you 
will answer with an N between two braces like this {N}

You will also reply with the number of points you expect the 
University of Arkansas women's basketball team to win or lose by.  You will supply this number between two brackets.
For 
instance, if you predict they will win by 3 points, your answer will be [3]
For instance, if you predict they will lose 
by 11 points, your answer will be [11]

Below is the future game I want you to predict:


Model: gpt-5.2
------------------------


Team game data
---------------------
2-5-26    Missouri                Bud Walton Arena
2-8-26    Florida                 Gainesville Fla.
2-12-26   Ole Miss                Oxford Miss.
2-16-26   Mississippi State       Bud Walton Arena
2-19-26   Texas                   Bud Walton Arena
2-22-26   Texas A&M               Bryan-College Station Texas
2-26-26   Oklahoma                Norman Okla.
3-1-26    Auburn                  Bud Walton Arena
Past game data
-------------------
date,away_team,away_score,home_team,home_score,venue
2026-01-24,Jacksonville Dolphins,73,Bellarmine Knights,49,"Knights Hall, Louisville, KY"
2026-01-24,Queens University Royals,64,West Georgia Wolves,77,"The Coliseum, Carrollton, GA"
2026-01-24,VCU Rams,51,Davidson Wildcats,66,"John M. Belk Arena, Davidson, NC"
2026-01-24,Saint Joseph's Hawks,72,Duquesne Dukes,53,"UPMC Cooper Fieldhouse, Pittsburgh, PA"
2026-01-24,East Carolina Pirates,87,UAB Blazers,61,"Bartow Arena, Birmingham, AL"
2026-01-24,Arizona State Sun Devils,64,Cincinnati Bearcats,66,"Fifth Third Arena, Cincinnati, OH"
2026-01-24,Loyola Maryland Greyhounds,45,Bucknell Bison,54,"Sojka Pavilion, Lewisburg, PA"
2026-01-24,Kent State Golden Flashes,84,Buffalo Bulls,74,"Alumni Arena, Buffalo, NY"
2026-01-24,Georgia State Panthers,69,Troy Trojans,96,"Trojan Arena, Troy, AL"
2026-01-24,Nicholls Colonels,69,SE Louisiana Lady Lions,66,"University Center, Hammond, LA"
2026-01-24,Lipscomb Bisons,53,Florida Gulf Coast Eagles,44,"Alico Arena, Fort Myers, FL"
2026-01-24,Tennessee Tech Golden Eagles,62,SIU Edwardsville Cougars,67,"First Community Arena, Edwardsville, IL"
2026-01-24,New Mexico State Aggies,55,Kennesaw State Owls,70,"KSU Convocation Center, Kennesaw, GA"
2026-01-24,Jackson State Lady Tigers,52,Bethune-Cookman Wildcats,46,"Moore Gymnasium (FL), Daytona Beach, FL"
2026-01-24,La Salle Explorers,83,St. Bonaventure Bonnies,74,"Reilly Center, Saint Bonaventure, NY"
2026-01-24,Charlotte 49ers,82,Temple Owls,83,"Liacouras Center, Philadelphia, PA"
2026-01-24,Alabama A&M Bulldogs,81,Texas Southern Tigers,63,"H&PE Arena, Houston, TX"
2026-01-24,Harvard Crimson,84,Cornell Big Red,38,"Newman Arena, Ithaca, NY"
2026-01-24,Oral Roberts Golden Eagles,74,Denver Pioneers,86,"Hamilton Gymnasium, Denver, CO"
2026-01-24,Purdue Fort Wayne Mastodons,97,Northern Kentucky Norse,91,"Truist Arena, Highland Heights, KY"
2026-01-24,Northern Illinois Huskies,62,Eastern Michigan Eagles,72,"Gervin GameAbove Center, Ypsilanti, MI"
2026-01-24,Merrimack Warriors,81,Mount St. Mary's Mountaineers,68,"Knott Arena, Emmitsburg, MD"
2026-01-24,Marist Red Foxes,64,Iona Gaels,65,"Hynes Athletics Center, New Rochelle, NY"
2026-01-24,Fairfield Stags,58,Canisius Golden Griffins,42,"Koessler Athletic Center, Buffalo, NY"
2026-01-24,Toledo Rockets,75,Ohio Bobcats,66,"Convocation Center (OH), Athens, OH"
2026-01-24,Stonehill Skyhawks,74,Central Connecticut Blue Devils,65,"Detrick Gymnasium, New Britain, CT"
2026-01-24,New Haven Chargers,61,Saint Francis Red Flash,60,"DeGol Arena, Loretto, PA"
2026-01-24,Fairleigh Dickinson Knights,56,Le Moyne Dolphins,41,"Ted Grant Court, Syracuse, NY"
2026-01-24,UMBC Retrievers,75,UMass Lowell River Hawks,52,"Kennedy Family Athletic Complex, Lowell, MA"
2026-01-24,Coastal Carolina Chanticleers,81,Southern Miss Lady Eagles,55,"Reed Green Coliseum, Hattiesburg, MS"
2026-01-24,New Orleans Privateers,41,McNeese Cowgirls,77,"Townsley Law Arena, Lake Charles, LA"
2026-01-24,Tennessee State Lady Tigers,58,Lindenwood Lions,91,"Hyland Arena, Saint Charles, MO"
2026-01-24,UTEP Miners,60,Jacksonville State Gamecocks,73,"Pete Mathews Coliseum, Jacksonville, AL"
2026-01-24,Louisiana Tech Lady Techsters,74,Florida International Panthers,59,"Ocean Bank Convocation Center, Miami, FL"
2026-01-24,Tulane Green Wave,60,Rice Owls,70,"Tudor Fieldhouse, Houston, TX"
2026-01-24,South Florida Bulls,63,Florida Atlantic Owls,64,"Eleanor R. Baldwin Arena, Boca Raton, FL"
2026-01-24,Colgate Raiders,54,Boston University Terriers,58,"Case Gym, Boston, MA"
2026-01-24,Villanova Wildcats,58,St. John's Red Storm,71,"Carnesecca Arena, Queens, NY"
2026-01-24,Mercyhurst Lakers,77,Chicago State Cougars,76,"Jones Convocation Center, Chicago, IL"
2026-01-24,Pennsylvania Quakers,64,Yale Bulldogs,37,"John J. Lee Amphitheater, New Haven, CT"
2026-01-24,Dartmouth Big Green,32,Columbia Lions,89,"Levien Gymnasium, New York, NY"
2026-01-24,South Dakota Coyotes,56,North Dakota State Bison,79,"Scheels Center, Fargo, ND"
2026-01-24,Detroit Mercy Titans,61,Green Bay Phoenix,72,"Kress Center, Green Bay, WI"
2026-01-24,Quinnipiac Bobcats,74,Manhattan Jaspers,56,"Draddy Gymnasium, Riverdale, NY"
2026-01-24,Sacred Heart Pioneers,70,Niagara Purple Eagles,65,"Gallagher Center, Niagara Falls, NY"
2026-01-24,Rider Broncs,46,Saint Peter's Peacocks,55,"Yanitelli Center, Jersey City, NJ"
2026-01-24,Wagner Seahawks,59,Long Island University Sharks,54,"Steinberg Wellness Center, Brooklyn, NY"
2026-01-24,New Hampshire Wildcats,56,UAlbany Great Danes,51,"Broadview Center, Albany, NY"
2026-01-24,Maine Black Bears,57,Binghamton Bearcats,62,"Events Center (Binghamton), Binghamton, NY"
2026-01-24,Bryant Bulldogs,53,Vermont Catamounts,71,"Patrick Gymnasium, Burlington, VT"
2026-01-24,Texas A&M-Corpus Christi Islanders,73,Incarnate Word Cardinals,90,"McDermott Center, San Antonio, TX"
2026-01-24,Georgia Southern Eagles,69,South Alabama Jaguars,46,"Mitchell Center, Mobile, AL"
2026-01-24,UT Rio Grande Valley Vaqueros,65,Houston Christian Huskies,53,"Sharp Gymnasium, Houston, TX"
2026-01-24,Stephen F. Austin Ladyjacks,63,Lamar Cardinals,73,"Montagne Center, Beaumont, TX"
2026-01-24,Austin Peay Governors,86,Stetson Hatters,81,"Edmunds Center, DeLand, FL"
2026-01-24,Wyoming Cowgirls,74,Utah State Aggies,56,"Dee Glen Smith Spectrum, Logan, UT"
2026-01-24,Boise State Broncos,75,Grand Canyon Lopes,65,"Global Credit Union Arena, Phoenix, AZ"
2026-01-24,New Mexico Lobos,74,Air Force Falcons,57,"Clune Arena, Colorado Springs, CO"
2026-01-24,Alabama State Lady Hornets,76,Prairie View A&M Lady Panthers,58,"William Nicks Building, Prairie View, TX"
2026-01-24,NC State Wolfpack,78,Virginia Cavaliers,76,"John Paul Jones Arena, Charlottesville, VA"
2026-01-24,South Dakota State Jackrabbits,76,Kansas City Roos,63,"Swinney Center, Kansas City, MO"
2026-01-24,North Dakota Fighting Hawks,54,St. Thomas-Minnesota Tommies,72,"Lee & Penny Anderson Arena, Saint Paul, MN"
2026-01-24,Oakland Golden Grizzlies,82,Milwaukee Panthers,71,"Klotsche Center, Milwaukee, WI"
2026-01-24,Old Dominion Monarchs,61,Texas State Bobcats,65,"Strahan Arena at the University Events Center, San Marcos, TX"
2026-01-24,Arkansas-Pine Bluff Golden Lions,65,Southern Jaguars,80,"F.G. Clark Activity Center, Baton Rouge, LA"
2026-01-24,Robert Morris Colonials,74,Wright State Raiders,53,"Nutter Center, Dayton, OH"
2026-01-24,Central Michigan Chippewas,64,Western Michigan Broncos,44,"University Arena (MI), Kalamazoo, MI"
2026-01-24,Alcorn State Lady Braves,61,Florida A&M Rattlers,48,"Al Lawson Center, Tallahassee, FL"
2026-01-24,San José State Spartans,66,San Diego State Aztecs,94,"Viejas Arena, San Diego, CA"
2026-01-24,UNLV Lady Rebels,62,Nevada Wolf Pack,57,"Lawlor Events Center, Reno, NV"
2026-01-24,Saint Mary's Gaels,67,Seattle U Redhawks,53,"Redhawk Center, Seattle, WA"
2026-01-24,Arizona Wildcats,65,Iowa State Cyclones,90,"Hilton Coliseum, Ames, IA"
2026-01-24,Long Beach State Beach,56,UC Santa Barbara Gauchos,72,"The Thunderdome, Santa Barbara, CA"
2026-01-24,Hawai'i Rainbow Wahine,64,Cal State Northridge Matadors,55,"Premier America Credit Union Arena, Northridge, CA"
2026-01-24,Northern Arizona Lumberjacks,59,Northern Colorado Bears,72,"Bank of Colorado Arena, Greeley, CO"
2026-01-24,Montana Lady Griz,70,Idaho State Bengals,67,"Reed Gym, Pocatello, ID"
2026-01-24,Montana State Bobcats,92,Weber State Wildcats,72,"Dee Events Center, Ogden, UT"
2026-01-24,California Baptist Lancers,85,Utah Valley Wolverines,75,"UCCU Center, Orem, UT"
2026-01-24,Utah Tech Trailblazers,49,Southern Utah Thunderbirds,62,"America First Events Center, Cedar City, UT"
2026-01-24,Lafayette Leopards,48,Lehigh Mountain Hawks,62,"Stabler Arena, Bethlehem, PA"
2026-01-24,Colorado State Rams,68,Fresno State Bulldogs,55,"Save Mart Center, Fresno, CA"
2026-01-24,Pacific Tigers,61,San Francisco Dons,68,"The Sobrato Center, San Francisco, CA"
2026-01-24,Loyola Marymount Lions,60,San Diego Toreros,69,"Jenny Craig Pavilion, San Diego, CA"
2026-01-24,Penn State Lady Lions,59,Oregon Ducks,89,"Matthew Knight Arena, Eugene, OR"
2026-01-24,Virginia Tech Hokies,85,Wake Forest Demon Deacons,57,"LJVM Coliseum, Winston-Salem, NC"
2026-01-24,Furman Paladins,70,Samford Bulldogs,62,"Pete Hanna Center, Homewood, AL"
2026-01-24,Cal Poly Mustangs,41,Cal State Fullerton Titans,73,"Titan Gym, Fullerton, CA"
2026-01-24,UC San Diego Tritons,68,UC Irvine Anteaters,66,"Bren Events Center, Irvine, CA"
2026-01-24,UC Davis Aggies,81,UC Riverside Highlanders,68,"SRC Arena, Riverside, CA"
2026-01-24,Idaho Vandals,84,Portland State Vikings,66,"Viking Pavilion, Portland, OR"
2026-01-24,Eastern Washington Eagles,54,Sacramento State Hornets,61,"Hornet Pavilion, Sacramento, CA"
2026-01-24,Fordham Rams,47,George Washington Revolutionaries,58,"Charles E. Smith Center, Washington, DC"
2026-01-24,Towson Tigers,45,Drexel Dragons,68,"Daskalakis Athletic Center, Philadelphia, PA"
2026-01-24,Loyola Chicago Ramblers,74,Saint Louis Billikens,59,"Chaifetz Arena, St. Louis, MO"
2026-01-24,Portland Pilots,68,Pepperdine Waves,86,"Firestone Fieldhouse, Malibu, CA"
2026-01-25,Vanderbilt Commodores,74,South Carolina Gamecocks,103,"Colonial Life Arena, Columbia, SC"
2026-01-25,UCLA Bruins,80,Northwestern Wildcats,46,"Welsh-Ryan Arena, Evanston, IL"
2026-01-25,USC Trojans,67,Michigan Wolverines,73,"Crisler Center, Ann Arbor, MI"
2026-01-25,Ohio State Buckeyes,70,Iowa Hawkeyes,91,"Carver-Hawkeye Arena, Iowa City, IA"
2026-01-25,Oklahoma Sooners,72,Auburn Tigers,65,"Neville Arena, Auburn, AL"
2026-01-25,Mississippi State Bulldogs,78,Alabama Crimson Tide,85,"Coleman Coliseum, Tuscaloosa, AL"
2026-01-25,Indiana Hoosiers,69,Purdue Boilermakers,80,"Mackey Arena, West Lafayette, IN"
2026-01-25,Syracuse Orange,71,North Carolina Tar Heels,77,"Carmichael Arena, Chapel Hill, NC"
2026-01-25,Kansas State Wildcats,61,Kansas Jayhawks,83,"Allen Fieldhouse, Lawrence, KS"
2026-01-25,North Carolina A&T Aggies,62,Charleston Cougars,71,"TD Arena, Charleston, SC"
2026-01-25,Cleveland State Vikings,38,Youngstown State Penguins,61,"Beeghly Center, Youngstown, OH"
2026-01-25,Illinois State Redbirds,85,Indiana State Sycamores,69,"Hulman Center, Terre Haute, IN"
2026-01-25,Rhode Island Rams,79,Dayton Flyers,66,"UD Arena, Dayton, OH"
2026-01-25,Marquette Golden Eagles,64,Butler Bulldogs,60,"Hinkle Fieldhouse, Indianapolis, IN"
2026-01-25,Evansville Purple Aces,68,Northern Iowa Panthers,65,"McLeod Center, Cedar Falls, IA"
2026-01-25,Murray State Racers,89,Drake Bulldogs,88,"Knapp Center, Des Moines, IA"
2026-01-25,UIC Flames,63,Bradley Braves,73,"Renaissance Coliseum, Peoria, IL"
2026-01-25,Oklahoma State Cowgirls,65,Colorado Buffaloes,79,"CU Events Center, Boulder, CO"
2026-01-25,Creighton Bluejays,61,DePaul Blue Demons,76,"Wintrust Arena, Chicago, IL"
2026-01-25,Wisconsin Badgers,53,Minnesota Golden Gophers,88,"Williams Arena, Minneapolis, MN"
2026-01-25,Clemson Tigers,65,Notre Dame Fighting Irish,58,"Purcell Pavilion, South Bend, IN"
2026-01-25,Miami Hurricanes,75,SMU Mustangs,66,"Moody Coliseum (Dallas), Dallas, TX"
2026-01-25,Georgia Tech Yellow Jackets,80,Florida State Seminoles,69,"Tucker Center, Tallahassee, FL"
2026-01-25,James Madison Dukes,67,Arkansas State Red Wolves,74,"First National Bank Arena, Jonesboro, AR"
2026-01-25,Stanford Cardinal,71,California Golden Bears,78,"Haas Pavilion, Berkeley, CA"
2026-01-25,Texas A&M Aggies,70,Missouri Tigers,81,"Mizzou Arena, Columbia, MO"
2026-01-26,Florida Gators,60,LSU Tigers,89,"Pete Maravich Assembly Center, Baton Rouge, LA"
2026-01-26,Washington Huskies,76,Rutgers Scarlet Knights,48,"Jersey Mike’s Arena, Piscataway, NJ"
2026-01-26,Elon Phoenix,79,Hampton Lady Pirates,53,"Convocation Center (VA), Hampton, VA"
2026-01-26,William & Mary Tribe,55,Hofstra Pride,37,"David S. Mack Sports and Exhibition Complex, Hempstead, NY"
2026-01-27,Houston Cougars,66,Baylor Bears,82,"Foster Pavilion, Waco, TX"
2026-01-27,West Virginia Mountaineers,64,Utah Utes,71,"Jon M. Huntsman Center, Salt Lake City, UT"
2026-01-27,UNC Wilmington Seahawks,61,Campbell Fighting Camels,67,"John W. Pope Jr. Convocation Center, Buies Creek, NC"
2026-01-27,Florida Atlantic Owls,58,Tulsa Golden Hurricane,77,"Reynolds Center, Tulsa, OK"
2026-01-27,Wichita State Shockers,63,East Carolina Pirates,54,"Minges Coliseum, Greenville, NC"
2026-01-27,Charlotte 49ers,60,South Florida Bulls,66,"Yuengling Center, Tampa, FL"
2026-01-27,Providence Friars,68,Villanova Wildcats,83,"Finneran Pavilion, Villanova, PA"
2026-01-27,Robert Morris Colonials,46,Purdue Fort Wayne Mastodons,60,"Hilliard Gates Sports Center, Fort Wayne, IN"
2026-01-28,Xavier Musketeers,39,UConn Huskies,97,"Gampel Pavilion, Storrs, CT"
2026-01-28,UCLA Bruins,80,Illinois Fighting Illini,67,"State Farm Center, Champaign, IL"
2026-01-28,Washington Huskies,83,Maryland Terrapins,80,"XFINITY Center, College Park, MD"
2026-01-28,Iowa State Cyclones,84,Texas Tech Lady Raiders,70,"United Supermarkets Arena, Lubbock, TX"
2026-01-28,Northeastern Huskies,56,Monmouth Hawks,65,"OceanFirst Bank Center, West Long Branch, NJ"
2026-01-28,Fordham Rams,58,VCU Rams,69,"Siegel Center, Richmond, VA"
2026-01-28,Miami (OH) RedHawks,71,Northern Illinois Huskies,43,"NIU Convocation Center, Dekalb, IL"
2026-01-28,San Diego State Aztecs,46,Colorado State Rams,44,"Moby Arena, Fort Collins, CO"
2026-01-28,Grand Canyon Lopes,86,Utah State Aggies,66,"Dee Glen Smith Spectrum, Logan, UT"
2026-01-28,North Texas Mean Green,64,UTSA Roadrunners,66,"UTSA Convocation Center, San Antonio, TX"
2026-01-28,Bucknell Bison,56,Lafayette Leopards,65,"Kirby Sports Center, Easton, PA"
2026-01-28,Saint Louis Billikens,62,George Washington Revolutionaries,64,"Charles E. Smith Center, Washington, DC"
2026-01-28,Duquesne Dukes,55,Richmond Spiders,86,"Robins Center, Richmond, VA"
2026-01-28,Army Black Knights,64,Lehigh Mountain Hawks,55,"Stabler Arena, Bethlehem, PA"
2026-01-28,Minnesota Golden Gophers,87,Penn State Lady Lions,66,"Rec Hall, University Park, PA"
2026-01-28,Presbyterian Blue Hose,42,Winthrop Eagles,74,"Winthrop Coliseum, Rock Hill, SC"
2026-01-28,High Point Panthers,87,Charleston Southern Buccaneers,66,"Buccaneer Fieldhouse, Charleston, SC"
2026-01-28,Colgate Raiders,50,Holy Cross Crusaders,60,"Hart Center, Worcester, MA"
2026-01-28,Loyola Maryland Greyhounds,63,American University Eagles,53,"Bender Arena, Washington, DC"
2026-01-28,Eastern Michigan Eagles,71,Buffalo Bulls,51,"Alumni Arena, Buffalo, NY"
2026-01-28,Troy Trojans,85,Marshall Thundering Herd,82,"Cam Henderson Center, Huntington, WV"
2026-01-28,Southern Miss Lady Eagles,67,Georgia Southern Eagles,70,"Hanner Fieldhouse, Statesboro, GA"
2026-01-28,Texas State Bobcats,53,Coastal Carolina Chanticleers,85,"The HTC Center, Conway, SC"
2026-01-28,Saint Joseph's Hawks,69,La Salle Explorers,65,"John Glaser Arena, Philadelphia, PA"
2026-01-28,IU Indianapolis Jaguars,61,Oakland Golden Grizzlies,64,"OU Credit Union O'rena, Rochester, MI"
2026-01-28,Ball State Cardinals,76,Central Michigan Chippewas,70,"McGuirk Arena, Mount Pleasant, MI"
2026-01-28,UL Monroe Warhawks,62,Old Dominion Monarchs,85,"Chartway Arena, Norfolk, VA"
2026-01-28,St. Bonaventure Bonnies,71,Dayton Flyers,75,"UD Arena, Dayton, OH"
2026-01-28,George Mason Patriots,62,Davidson Wildcats,51,"John M. Belk Arena, Davidson, NC"
2026-01-28,St. John's Red Storm,51,Creighton Bluejays,81,"D.J. Sokol Arena, Omaha, NE"
2026-01-28,Oregon Ducks,74,Rutgers Scarlet Knights,53,"Jersey Mike’s Arena, Piscataway, NJ"
2026-01-28,Radford Highlanders,67,South Carolina Upstate Spartans,29,"G.B. Hodge Center, Spartanburg, SC"
2026-01-28,Longwood Lancers,76,Gardner-Webb Runnin' Bulldogs,70,"Paul Porter Arena, Boiling Springs, NC"
2026-01-28,Boston University Terriers,47,Navy Midshipmen,57,"Alumni Hall (Navy), Annapolis, MD"
2026-01-28,Milwaukee Panthers,46,Cleveland State Vikings,66,"Wolstein Center, Cleveland, OH"
2026-01-28,Massachusetts Minutewomen,85,Ohio Bobcats,76,"Convocation Center (OH), Athens, OH"
2026-01-28,Kent State Golden Flashes,53,Toledo Rockets,59,"Savage Arena, Toledo, OH"
2026-01-28,Akron Zips,62,Bowling Green Falcons,80,"Stroh Center, Bowling Green, OH"
2026-01-28,BYU Cougars,51,Oklahoma State Cowgirls,67,"Gallagher-Iba Arena, Stillwater, OK"
2026-01-28,DePaul Blue Demons,73,Marquette Golden Eagles,74,"Al McGuire Center, Milwaukee, WI"
2026-01-28,Temple Owls,56,Rice Owls,65,"Tudor Fieldhouse, Houston, TX"
2026-01-28,Northwestern Wildcats,73,Nebraska Cornhuskers,89,"Pinnacle Bank Arena, Lincoln, NE"
2026-01-28,St. Thomas-Minnesota Tommies,55,South Dakota Coyotes,67,"Sanford Coyote Sports Center, Vermillion, SD"
2026-01-28,Omaha Mavericks,41,South Dakota State Jackrabbits,85,"First Bank & Trust Arena, Brookings, SD"
2026-01-28,Fresno State Bulldogs,42,Wyoming Cowgirls,47,"Arena-Auditorium, Laramie, WY"
2026-01-28,Arizona Wildcats,61,Arizona State Sun Devils,68,"Desert Financial Arena, Tempe, AZ"
2026-01-28,UNLV Lady Rebels,57,New Mexico Lobos,68,"The Pit, Albuquerque, NM"
2026-01-29,South Carolina Gamecocks,81,Auburn Tigers,51,"Neville Arena, Auburn, AL"
2026-01-29,Texas Longhorns,88,Florida Gators,68,"Stephen C. O'Connell Center, Gainesville, FL"
2026-01-29,Arkansas Razorbacks,70,LSU Tigers,92,"Pete Maravich Assembly Center, Baton Rouge, LA"
2026-01-29,Louisville Cardinals,84,Stanford Cardinal,66,"Maples Pavilion, Stanford, CA"
2026-01-29,Iowa Hawkeyes,69,USC Trojans,81,"Galen Center, Los Angeles, CA"
2026-01-29,Michigan Wolverines,95,Indiana Hoosiers,67,"Simon Skjodt Assembly Hall, Bloomington, IN"
2026-01-29,Texas A&M Aggies,58,Oklahoma Sooners,85,"Lloyd Noble Center, Norman, OK"
2026-01-29,Wisconsin Badgers,58,Ohio State Buckeyes,81,"Value City Arena, Columbus, OH"
2026-01-29,Kansas Jayhawks,77,TCU Horned Frogs,79,"Schollmaier Arena, Fort Worth, TX"
2026-01-29,Michigan State Spartans,86,Purdue Boilermakers,65,"Mackey Arena, West Lafayette, IN"
2026-01-29,Mississippi State Bulldogs,77,Tennessee Lady Volunteers,62,"Food City Center, Knoxville, TN"
2026-01-29,Duke Blue Devils,74,Miami Hurricanes,58,"Watsco Center, Coral Gables, FL"
2026-01-29,Alabama Crimson Tide,68,Georgia Lady Bulldogs,53,"Stegeman Coliseum, Athens, GA"
2026-01-29,Iona Gaels,63,Merrimack Warriors,87,"Lawler Arena, North Andover, MA"
2026-01-29,Seton Hall Pirates,58,Georgetown Hoyas,52,"McDonough Arena, Washington, DC"
2026-01-29,Arkansas State Red Wolves,69,Georgia State Panthers,61,"GSU Convocation Center, Atlanta, GA"
2026-01-29,Indiana State Sycamores,77,Valparaiso Beacons,63,"Athletics-Recreation Center, Valparaiso, IN"
2026-01-29,Idaho Vandals,62,Northern Colorado Bears,55,"Bank of Colorado Arena, Greeley, CO"
2026-01-29,Virginia Cavaliers,109,Wake Forest Demon Deacons,103,"LJVM Coliseum, Winston-Salem, NC"
2026-01-29,Canisius Golden Griffins,53,Marist Red Foxes,60,"McCann Arena, Poughkeepsie, NY"
2026-01-29,Central Connecticut Blue Devils,44,Wagner Seahawks,63,"Spiro Sports Center, Staten Island, NY"
2026-01-29,Stonehill Skyhawks,54,Fairleigh Dickinson Knights,78,"Bogota Savings Bank Center, Hackensack, NJ"
2026-01-29,Eastern Washington Eagles,93,Northern Arizona Lumberjacks,87,"J. Lawrence Walkup Skydome, Flagstaff, AZ"
2026-01-29,SIU Edwardsville Cougars,60,Morehead State Eagles,64,"Ellis T. Johnson Arena, Morehead, KY"
2026-01-29,Mercyhurst Lakers,81,New Haven Chargers,75,"Jeffery P. Hazell Athletics Center, West Haven, CT"
2026-01-29,Pittsburgh Panthers,50,Virginia Tech Hokies,67,"Cassell Coliseum, Blacksburg, VA"
2026-01-29,Georgia Tech Yellow Jackets,70,Syracuse Orange,94,"JMA Wireless Dome, Syracuse, NY"
2026-01-29,NC State Wolfpack,106,Boston College Eagles,84,"Conte Forum, Chestnut Hill, MA"
2026-01-29,UT Martin Skyhawks,62,Eastern Illinois Panthers,46,"Groniger Arena, Charleston, IL"
2026-01-29,Mount St. Mary's Mountaineers,70,Rider Broncs,59,"Alumni Gymnasium (Rider), Lawrenceville, NJ"
2026-01-29,Niagara Purple Eagles,64,Siena Saints,84,"UHY Center, Loudonville, NY"
2026-01-29,Long Island University Sharks,84,Le Moyne Dolphins,65,"Ted Grant Court, Syracuse, NY"
2026-01-29,New Hampshire Wildcats,62,UMass Lowell River Hawks,58,"Kennedy Family Athletic Complex, Lowell, MA"
2026-01-29,Binghamton Bearcats,66,Bryant Bulldogs,64,"Chace Athletic Center, Smithfield, RI"
2026-01-29,UAlbany Great Danes,71,NJIT Highlanders,54,"Joel & Diane Bloom Wellness and Events Center, Newark, NJ"
2026-01-29,Louisiana Ragin' Cajuns,45,James Madison Dukes,96,"Atlantic Union Bank Center, Harrisonburg, VA"
2026-01-29,Southeast Missouri State Redhawks,55,Western Illinois Leathernecks,69,"Western Hall, Macomb, IL"
2026-01-29,Little Rock Trojans,60,Tennessee State Lady Tigers,54,"Gentry Center, Nashville, TN"
2026-01-29,Lindenwood Lions,69,Southern Indiana Screaming Eagles,67,"Liberty Arena (IN), Evansville, IN"
2026-01-29,Vermont Catamounts,69,UMBC Retrievers,47,"Chesapeake Employers Insurance Arena, Baltimore, MD"
2026-01-29,South Alabama Jaguars,57,App State Mountaineers,60,"Holmes Convocation Center, Boone, NC"
2026-01-29,Southern Illinois Salukis,75,Murray State Racers,79,"CFSB Center, Murray, KY"
2026-01-29,Northern Iowa Panthers,55,Illinois State Redbirds,59,"CEFCU Arena, Normal, IL"
2026-01-29,Belmont Bruins,79,Evansville Purple Aces,73,"Meeks Family Fieldhouse, Evansville, IN"
2026-01-29,Drake Bulldogs,79,Bradley Braves,85,"Renaissance Coliseum, Peoria, IL"
2026-01-29,Southern Jaguars,67,Jackson State Lady Tigers,43,"Lee E. Williams Athletics and Assembly Center, Jackson, MS"
2026-01-29,Florida A&M Rattlers,64,Alabama State Lady Hornets,75,"Dunn-Oliver Acadome, Montgomery, AL"
2026-01-29,Bethune-Cookman Wildcats,44,Alabama A&M Bulldogs,49,"Event Center, Huntsville, AL"
